latitude_deg,longitude_deg,STATE,IATA
35.03210068,-81.25279999,South Carolina,
35.050097,-81.137299,South Carolina,
39.96110153,-77.10030365,Pennsylvania,
40.01679993,-77.04139709,Pennsylvania,
34.15810013,-110.9349976,Arizona,
44.80170059,-93.95030212,Minnesota,
39.35279846,-87.37339783,Indiana,
43.2593,-78.9656,New York,
41.130501,-80.619598,Ohio,
30.046301,-91.994598,Louisiana,
30.06959915,-91.98619843,Louisiana,
39.09569931,-121.7160034,California,
34.804483,-114.113166,Arizona,
34.691428,-114.097739,Arizona,
34.42060089,-116.6110001,California,
34.33720016,-116.5800018,California,
65.31130219,-143.1349945,Alaska,
30.61879921,-81.53369904,Florida,
40.10829926,-102.7279968,Colorado,
40.19440079,-102.697998,Colorado,
32.86000061,-114.3970032,Arizona,LGF
30.6229,-91.032997,Louisiana,
30.67550087,-91.11430359,Louisiana,
30.69190025,-91.18759918,Louisiana,
39.89860153,-82.11029816,Ohio,
26.96879959,-99.24890137,Texas,
33.13349915,-84.37740326,Georgia,
33.05709839,-84.3423996,Georgia,
33.080396,-84.359121,Georgia,
35.8619001,-78.348602,North Carolina,
42.76309967,-85.98280334,Michigan,
42.80609894,-85.93419647,Michigan,
42.93230057,-86.01380157,Michigan,
40.85559845,-80.07060242,Pennsylvania,
37.96229935,-90.14430237,Missouri,
28.76029968,-81.60590363,Florida,
40.141878,-123.399124,California,
40.29180145,-75.46630096,Pennsylvania,
42.47219849,-87.90840149,Illinois,
27.45560074,-82.10500336,Florida,
27.41889954,-81.83260345,Florida,
47.91669846,-108.4830017,Montana,
42.29999924,-90.75009918,Iowa,
31.53160095,-93.70770264,Louisiana,
29.89189911,-92.16829681,Louisiana,
29.974361,-92.108433,Louisiana,
34.16030121,-82.38330078,South Carolina,
39.45339966,-76.20939636,Maryland,
45.4618988,-98.64320374,South Dakota,
32.37459946,-99.74289703,Texas,
32.4715004,-99.73400116,Texas,
36.69670105,-81.99530029,Virginia,
36.677778,-81.928722,Virginia,
40.11869812,-75.12069702,Pennsylvania,
40.96620178,-85.290802,Indiana,
34.48676762,-118.1159127,California,
47.2983017,-96.53029633,Minnesota,
47.2402,-96.525596,Minnesota,
34.777329,-96.633577,Oklahoma,
45.77429962,-118.5589981,Oregon,
40.31029892,-79.65499878,Pennsylvania,
41.93000031,-88.04119873,Illinois,
34.54846009,-117.4363214,California,
41.91297,-84.048913,Michigan,
36.58340073,-94.91690063,Oklahoma,
42.049801,-72.6493,Massachusetts,
42.03450012,-72.63200378,Massachusetts,
34.43830109,-118.288002,California,
27.74449921,-97.8463974,Texas,
46.51210022,-116.2929993,Idaho,
33.28359985,-81.72640228,South Carolina,
46.52920151,-93.69920349,Minnesota,
41.09669876,-81.51540375,Ohio,
41.137798,-81.549103,Ohio,
41.147277,-81.6604,Ohio,
41.08620071,-81.52760315,Ohio,
41.08110046,-81.50029755,Ohio,
41.077815,-81.531558,Ohio,
41.0094986,-81.35790253,Ohio,
33.25220108,-86.81220245,Alabama,
32.97529984,-105.9820023,New Mexico,
31.59530067,-84.42279816,Georgia,
31.6068,-84.170197,Georgia,
36.697903,-85.145764,Kentucky,
42.66669846,-73.832901,New York,
42.61669922,-73.78289795,New York,
42.65169907,-73.77480316,New York,
39.05559921,-82.24150085,Ohio,
39.12509918,-82.28320313,Ohio,
35.36330032,-80.19470215,North Carolina,
35.08940125,-106.6360016,New Mexico,
35.08869934,-106.6179962,New Mexico,
35.187801,-106.522003,New Mexico,
35.206811,-106.676181,New Mexico,
35.66949844,-106.6699982,New Mexico,
35.0667,-106.651001,New Mexico,
41.20589828,-90.75990295,Illinois,
59.27399826,-158.6239929,Alaska,
31.31570053,-92.46959686,Louisiana,
31.28325,-92.462718,Louisiana,
31.35320091,-92.43710327,Louisiana,
31.30170059,-92.45030212,Louisiana,
45.87360001,-95.37729645,Minnesota,
40.09759903,-82.6713028,Ohio,
38.82260132,-77.10410309,Virginia,
38.74039841,-77.07720184,Virginia,
44.30170059,-75.95490265,New York,
30.70499992,-85.37830353,Florida,
29.38500023,-95.16130066,Texas,
34.0807991,-118.1490021,California,
34.08390045,-118.1449966,California,
40.608101,-80.290297,Pennsylvania,
33.572201,-117.725998,California,
33.09170151,-96.68609619,Texas,
33.09059906,-96.56690216,Texas,
40.56510162,-75.55799866,Pennsylvania,
40.56119919,-75.52349854,Pennsylvania,
40.63619995,-75.48459625,Pennsylvania,
40.60430145,-75.56210327,Pennsylvania,
40.6330986,-75.45860291,Pennsylvania,
42.11439896,-102.8710022,Nebraska,
41.80339813,-74.18289948,New York,
40.04309845,-99.25090027,Nebraska,
42.91889954,-83.06189728,Michigan,
30.38470078,-103.6689987,Texas,
41.678601,-87.762497,Illinois,
41.67499924,-87.74949646,Illinois,
34.183561,-118.171134,California,
28.666639,-81.3697,Florida,
28.65670013,-81.35340118,Florida,
30.58690071,-85.10379791,Florida,
38.904999,-90.173401,Illinois,
38.90219879,-90.16139984,Illinois,
43.54759979,-71.22699738,New Hampshire,
36.57600021,-78.9991684,Virginia,
40.50139999,-78.40809631,Pennsylvania,
40.52230072,-78.39700317,Pennsylvania,
29.45359993,-95.23629761,Texas,
29.230688,-95.189356,Texas,
41.715801,-89.334198,Illinois,
29.6458,-91.119301,Louisiana,
29.69330025,-91.09870148,Louisiana,
29.68350029,-91.10009766,Louisiana,
29.64220047,-91.10199738,Louisiana,
38.99309921,-84.17030334,Ohio,
41.84999847,-73.59940338,New York,
40.38050079,-111.7679977,Utah,
42.86149979,-70.94339752,Massachusetts,
42.83509827,-70.93109894,Massachusetts,
57.4715004,-153.8150024,Alaska,AOS
33.9776001,-88.47589874,Mississippi,
42.95420074,-74.2154007,New York,
48.48320007,-122.6849976,Washington,
48.50260162,-122.6149979,Washington,
33.85359955,-117.8509979,California,
33.84820175,-117.8499985,California,
33.795054,-117.881025,California,
33.865002,-117.917,California,
33.85969925,-117.8499985,California,
42.1128,-91.288201,Iowa,
61.2118988,-149.8269958,Alaska,
61.189125,-149.821855,Alaska,
61.15610123,-149.7920074,Alaska,
61.23970032,-149.7489929,Alaska,
40.13090134,-85.69580078,Indiana,
42.62509918,-71.18009949,Massachusetts,
40.98789978,-74.72519684,New Jersey,
38.08330154,-120.5410004,California,
29.20330048,-95.43740082,Texas,
41.672401,-85.041395,Indiana,
41.75699997,-85.09190369,Indiana,
41.70000076,-85.03929901,Indiana,
41.63389969,-84.99469757,Indiana,
57.503601,-134.585007,Alaska,AGN
42.28390121,-83.72799683,Michigan,
42.28889847,-83.73049927,Michigan,
42.28590012,-83.72799683,Michigan,
37.46390152,-89.24590302,Illinois,
45.29219818,-94.09470367,Minnesota,
40.63869858,-74.86820221,New Jersey,
38.999199,-76.456001,Maryland,
39.021198,-76.522697,Maryland,
55.06800079,-131.5570068,Alaska,
33.62639999,-85.96720123,Alabama,
33.656068,-85.8244,Alabama,
45.18360138,-93.37020111,Minnesota,
37.0945015,-97.96140289,Kansas,
37.1556015,-98.01730347,Kansas,
45.14149857,-89.13929749,Wisconsin,
33.45619965,-111.4919968,Arizona,
33.42580032,-111.5439987,Arizona,
34.602252,-117.172451,California,
34.54291262,-117.268061,California,
44.28329849,-69.23919678,Maine,
37.36040115,-78.86889648,Virginia,
27.91340065,-97.15920258,Texas,
39.2458992,-76.67610168,Maryland,
27.22750092,-81.8506012,Florida,
29.53420067,-82.5243988,Florida,
34.189595,-97.141888,Oklahoma,
33.07580185,-97.18219757,Texas,
33.12739944,-97.15390015,Texas,
35.28860092,-89.67420197,Tennessee,
32.69419861,-97.11579895,Texas,
32.69219971,-97.11109924,Texas,
32.75109863,-97.08509827,Texas,
32.757801,-97.0811,Texas,
38.84809875,-77.07689667,Virginia,
48.15380096,-122.2340012,Washington,
48.18999863,-122.1009979,Washington,
42.06775125,-87.99350582,Illinois,
41.10250092,-73.72609711,New York,
41.114799,-73.715103,New York,
30.40189934,-91.93509674,Louisiana,
40.100705,-74.566001,New Jersey,
32.83929825,-104.4020004,New Mexico,
32.8404007,-104.401001,New Mexico,
39.8092,-105.047997,Colorado,
35.575298,-82.548501,North Carolina,
33.27500153,-85.83329773,Alabama,
38.47079849,-82.63500214,Kentucky,
46.39580154,-69.00499725,Maine,
46.30830002,-68.84359741,Maine,
39.852901,-74.999603,New Jersey,
40.85639954,-82.31069946,Ohio,
40.87670135,-82.29540253,Ohio,
42.20539856,-122.6340027,Oregon,
40.78340149,-76.33300018,Pennsylvania,
46.56779861,-90.89040375,Wisconsin,
41.88029861,-80.79370117,Ohio,
41.86249924,-89.22119904,Illinois,
39.17720032,-106.8560028,Colorado,
39.19000681,-106.8390048,Colorado,
40.78620148,-73.91210175,New York,
46.18826867,-123.8197428,Oregon,
46.15190125,-123.7939987,Oregon,
39.7458992,-74.92040253,New Jersey,
33.948469,-83.407077,Georgia,
42.28720093,-73.84529877,New York,
39.3266983,-82.11430359,Ohio,
35.43560028,-84.59989929,Tennessee,
32.02019882,-95.74549866,Texas,
32.168825,-95.846192,Texas,
32.07839966,-95.85030365,Texas,
42.84180069,-71.15950012,New Hampshire,
33.75220108,-84.38220215,Georgia,
33.78739929,-84.40110016,Georgia,
33.5381012,-84.47440338,Georgia,
33.79930115,-84.38739777,Georgia,
33.79439926,-84.32029724,Georgia,
33.88249969,-84.43579865,Georgia,
33.79930115,-84.38559723,Georgia,
33.79230118,-84.32550049,Georgia,
33.90719986,-84.35420227,Georgia,
33.91080093,-84.35079956,Georgia,
33.90090179,-84.46920013,Georgia,
33.90950012,-84.35269928,Georgia,
33.77090073,-84.39880371,Georgia,
33.76869965,-84.38629913,Georgia,
33.809669,-84.39515,Georgia,
33.74840164,-84.38739777,Georgia,
41.40110016,-94.99189758,Iowa,
30.32410049,-81.41179657,Florida,
39.35897025,-74.4346717,New Jersey,
39.390499,-74.429001,New Jersey,
39.38619995,-74.4260025,New Jersey,
39.356426,-74.418232,New Jersey,
39.379908,-74.426806,New Jersey,
39.35710144,-74.42019653,New Jersey,
26.59970093,-80.0911026,Florida,
34.36949921,-96.1391983,Oklahoma,
35.39609909,-89.67579651,Tennessee,
37.06489944,-119.4840012,California,
38.88800049,-121.0749969,California,
38.93460083,-121.0530014,California,
41.369694,-85.035186,Indiana,
40.39139938,-95.85279846,Nebraska,
42.92839813,-76.6155014,New York,
42.941052,-76.564331,New York,
47.31399918,-122.2580032,Washington,
47.3022995,-122.151001,Washington,
47.332883,-122.256089,Washington,
47.2981987,-122.2979965,Washington,
47.29430008,-122.2450027,Washington,
47.31869888,-122.2190018,Washington,
42.69979858,-83.24739838,Michigan,
42.653099,-83.224998,Michigan,
28.10359955,-81.80590057,Florida,
41.71549988,-94.93859863,Iowa,
35.2887001,-91.35849762,Arkansas,
33.47109985,-81.98829651,Georgia,
33.43009949,-82.12120056,Georgia,
33.481701,-82.091698,Georgia,
44.26760101,-69.78170013,Maine,
47.59999847,-112.6719971,Montana,
39.68830109,-104.8320007,Colorado,
39.72639847,-104.8270035,Colorado,
41.72890091,-88.271698,Illinois,
41.785811,-88.324533,Illinois,
40.86830139,-98.01450348,Nebraska,
45.25859833,-122.7649994,Oregon,
45.250599,-122.765999,Oregon,
33.8572998,-84.60720062,Georgia,
43.67520142,-92.97709656,Minnesota,
30.270262,-97.745275,Texas,
30.27375,-97.734772,Texas,
30.36528,-97.737658,Texas,
30.304567,-97.746542,Texas,
30.32323,-97.867203,Texas,
30.411221,-97.877669,Texas,
30.336329,-97.906401,Texas,
30.30058,-98.002161,Texas,
30.30599976,-97.74140167,Texas,
30.147563,-97.765161,Texas,
33.338402,-118.311996,California,
39.7621994,-86.39559937,Indiana,
27.6325,-81.518402,Florida,
33.77730179,-84.24240112,Georgia,
30.97179985,-88.02639771,Alabama,
42.57649994,-71.5739975,Massachusetts,
38.18500137,-92.69599915,Missouri,
30.90320015,-84.55190277,Georgia,
44.79430008,-117.8460007,Oregon,
44.49440002,-117.7470016,Oregon,
35.38359833,-119.0199966,California,
35.39110184,-119.0059967,California,
35.382484,-118.969656,California,
40.016803,-75.241303,Pennsylvania,
36.90629959,-119.1289978,California,
39.29140091,-76.5463028,Maryland,
39.29729843,-76.59329987,Maryland,
39.27080154,-76.67310333,Maryland,
39.283199,-76.601997,Maryland,
39.40259933,-76.50499725,Maryland,
39.35210037,-76.66159821,Maryland,
39.3506012,-76.47640228,Maryland,
39.33610153,-76.58670044,Maryland,
39.35779953,-76.66249847,Maryland,
39.29040146,-76.60749817,Maryland,
39.27220154,-76.57170105,Maryland,
39.2887001,-76.62580109,Maryland,
33.30530167,-81.02829742,South Carolina,
29.5883007,-98.94609833,Texas,
44.9070015,-68.80500031,Maine,
44.80699921,-68.75229645,Maine,
36.06669998,-81.86669922,North Carolina,
40.10699844,-80.97540283,Ohio,
43.48139954,-89.729599,Wisconsin,
57.088799,-134.833146,Alaska,BNF
40.65140152,-78.82720184,Pennsylvania,
41.61149979,-70.41529846,Massachusetts,
42.43590164,-72.09670258,Massachusetts,
42.06914106,-88.14243212,Illinois,
42.19589996,-88.17289734,Illinois,
45.397107,-91.839922,Wisconsin,
34.67537624,-116.8153498,California,
34.87516028,-116.9959778,California,
34.89405146,-117.0182763,California,
36.73339844,-95.91690063,Oklahoma,
41.99969864,-88.20539856,Illinois,
35.2018013,-89.86840057,Tennessee,
33.0780983,-97.14080048,Texas,
27.9,-81.8451,Florida,
27.918947,-81.844848,Florida,
27.9484,-81.863503,Florida,
27.87999916,-81.84120178,Florida,
40.71680069,-74.54959869,New Jersey,
42.99340057,-78.17839813,New York,
43.03030014,-78.18470001,New York,
39.03359985,-90.66609955,Illinois,
35.76810074,-91.63459778,Arkansas,
34.29610062,-90.07219696,Mississippi,
34.306527,-89.913341,Mississippi,
30.44610023,-91.1053009,Louisiana,
30.47330093,-91.04769897,Louisiana,
30.447701,-91.103104,Louisiana,
30.22249985,-91.07279968,Louisiana,
30.44879913,-91.15319824,Louisiana,
30.45919991,-91.17639923,Louisiana,
30.40439987,-91.10449982,Louisiana,
30.44659996,-91.09300232,Louisiana,
30.462999,-91.113998,Louisiana,
30.4491,-91.137001,Louisiana,
30.34679985,-91.03130341,Louisiana,
30.39489937,-91.09449768,Louisiana,
30.36420059,-91.0490036,Louisiana,
30.44820023,-91.10600281,Louisiana,
30.47159958,-91.07959747,Louisiana,
30.44210052,-91.00009918,Louisiana,
42.33169937,-85.29669952,Michigan,
42.33089828,-85.17890167,Michigan,
40.50640106,-86.8628006,Indiana,
48.83190155,-94.70439911,Minnesota,
31.76880074,-82.34850311,Georgia,
43.55089951,-83.86219788,Michigan,
28.98250008,-96.02880096,Texas,
30.839701,-87.772797,Alabama,
40.76620102,-73.26540375,New York,
40.66469955,-74.0911026,New Jersey,
29.7377,-94.980201,Texas,
29.74749947,-94.94629669,Texas,
29.80330086,-95.00379944,Texas,
29.76880074,-94.97910309,Texas,
29.82159996,-94.92299652,Texas,
39.90729904,-74.23490143,New Jersey,
40.006699,-90.430298,Illinois,
32.41690063,-80.68730164,South Carolina,
30.073298,-94.133797,Texas,
30.14690018,-94.1780014,Texas,
30.06850052,-94.1257019,Texas,
30.10129929,-94.1309967,Texas,
40.68560028,-80.31009674,Pennsylvania,
40.711355,-80.321908,Pennsylvania,
39.64360046,-106.8479996,Colorado,
43.449788,-88.825203,Wisconsin,
45.49509811,-122.8270035,Oregon,
45.51010132,-122.7730026,Oregon,
45.53039932,-122.8830032,Oregon,
45.44820023,-122.8499985,Oregon,
37.78340149,-81.11650085,West Virginia,
37.799476,-81.167706,West Virginia,
37.72460175,-81.09700012,West Virginia,
37.79290009,-81.21230316,West Virginia,
38.85979843,-86.51190186,Indiana,
42.96730042,-71.57279968,New Hampshire,
42.91669846,-71.51210022,New Hampshire,
42.92229843,-71.50839996,New Hampshire,
32.8390007,-97.14749908,Texas,
32.83349991,-97.12529755,Texas,
37.35240173,-79.51670074,Virginia,
41.24449921,-73.68009949,New York,
40.70780182,-74.68389893,New Jersey,
41.652302,-74.6968,New Jersey,
40.65230179,-74.69680023,New Jersey,
40.67229843,-74.69409943,New Jersey,
39.52249908,-76.3266983,Maryland,
39.497799,-76.3908,Maryland,
42.30009842,-72.42620087,Massachusetts,
39.96659851,-121.2839966,California,
42.076,-85.2683333,Michigan,
44.41059875,-69.00920105,Maine,
40.42509842,-74.09960175,New Jersey,
45.77420044,-111.2030029,Montana,
35.54290009,-76.61720276,North Carolina,
30.01070023,-93.05130005,Louisiana,
55.92910004,-131.5720062,Alaska,KBE
29.708599,-95.461304,Texas,
29.72500038,-95.46109772,Texas,
38.22790146,-81.53289795,West Virginia,
29.84600067,-90.02780151,Louisiana,
29.841,-90.043999,Louisiana,
29.75830078,-90.03230286,Louisiana,
26.72439957,-80.66439819,Florida,
28.45859909,-81.34970093,Florida,
40.43439865,-74.63469696,New Jersey,
40.37730026,-83.75409698,Ohio,
28.98060036,-81.99060059,Florida,
29.01409912,-81.98449707,Florida,
29.01409912,-81.97810364,Florida,
38.55089951,-90.02179718,Illinois,
38.509683,-89.988515,Illinois,
39.81779861,-97.63729858,Kansas,
42.220901,-83.476601,Michigan,
41.29169846,-82.84159851,Ohio,
47.58330154,-122.1679993,Washington,
47.58456421,-122.1295776,Washington,
47.63040161,-122.1760025,Washington,
48.72819901,-122.3359985,Washington,
48.77479935,-122.473999,Washington,
40.61149979,-78.32559967,Pennsylvania,
42.5483017,-89.00759888,Wisconsin,
38.816645,-94.503593,Missouri,
39.050097,-76.890503,Maryland,
47.49969864,-94.94529724,Minnesota,
47.59719849,-94.84690094,Minnesota,
47.6166,-94.866897,Minnesota,
44.06710052,-121.2689972,Oregon,
44.14680099,-121.3710022,Oregon,
42.87450027,-73.20760345,Vermont,
40.07080078,-74.93360138,Pennsylvania,
34.574319,-92.586047,Arkansas,
38.00939941,-88.91860199,Illinois,
38.08200073,-88.91699982,Illinois,
36.86259842,-88.35279846,Kentucky,
36.33890152,-94.19000244,Arkansas,
40.668713,-74.410152,New Jersey,
41.8205986,-71.11470032,Massachusetts,
41.62730026,-72.72750092,Connecticut,
44.22090149,-72.56569672,Vermont,
40.672529,-74.635887,New Jersey,
36.35900116,-93.55210114,Arkansas,
36.22399902,-93.57820129,Arkansas,
39.76940155,-105.8509979,Colorado,
29.70470047,-91.22229767,Louisiana,
29.6633,-91.2407,Louisiana,
41.07040024,-76.23130035,Pennsylvania,
40.06959915,-75.4552002,Pennsylvania,
33.37155,-86.991,Alabama,
60.803324,-161.727024,Alaska,
40.46039963,-76.34719849,Pennsylvania,
38.99729919,-77.11000061,Maryland,
40.64590073,-75.33300018,Pennsylvania,
40.68429947,-75.33409882,Pennsylvania,
40.61259842,-75.34680176,Pennsylvania,
40.75939941,-73.49690247,New York,
40.7458992,-73.49120331,New York,
42.55799866,-70.81259918,Massachusetts,
42.56620026,-70.87750244,Massachusetts,
34.24670029,-116.8880005,California,
37.2010994,-119.2519989,California,
45.1332016,-115.3180008,Idaho,
61.51660156,-149.9309998,Alaska,
61.48180008,-149.772995,Alaska,
61.51490021,-149.9290009,Alaska,
61.582901,-149.8309937,Alaska,
61.55479813,-149.9389954,Alaska,
45.31330109,-93.71759796,Minnesota,
42.55690002,-110.1100006,Wyoming,
43.69490051,-85.47380066,Michigan,
48.17969894,-110.1090012,Montana,
36.85570145,-82.75959778,Virginia,
36.8771019,-82.75379944,Virginia,
47.74720001,-93.64630127,Minnesota,
47.597698,-93.410797,Minnesota,
48.09519958,-114.0879974,Montana,
45.78329849,-108.5019989,Montana,
45.789533,-108.512828,Montana,
30.45459938,-88.9375,Mississippi,
30.39080048,-88.99749756,Mississippi,
30.41489983,-88.94280243,Mississippi,
40.28779984,-75.76589966,Pennsylvania,
40.30929947,-75.82630157,Pennsylvania,
33.46390152,-86.77310181,Alabama,
33.488602,-86.799402,Alabama,
33.47869873,-86.70200348,Alabama,
33.51210022,-86.67749786,Alabama,
33.5522995,-86.75080109,Alabama,
33.50590134,-86.80280304,Alabama,
33.51750183,-86.74970245,Alabama,
33.53590012,-86.81140137,Alabama,
33.49760056,-86.8463974,Alabama,
33.596972,-86.667808,Alabama,
33.51959991,-86.81359863,Alabama,
33.47430038,-86.32499695,Alabama,
33.50429916,-86.80529785,Alabama,
31.41790009,-109.8830032,Arizona,
37.36579895,-118.3679962,California,
46.83110046,-100.7200012,North Dakota,
46.808252,-100.782562,North Dakota,
46.80749893,-100.7770004,North Dakota,
34.06389999,-112.1460037,Arizona,
47.33399963,-122.0240021,Washington,
39.79389954,-105.4940033,Colorado,
44.30400085,-90.854599,Wisconsin,
38.79809952,-90.23619843,Missouri,
35.11650085,-81.56150055,South Carolina,
37.18650055,-80.40899658,Virginia,
48.95339966,-122.8180008,Washington,
40.95199966,-75.91850281,New Jersey,
40.972301,-74.940201,New Jersey,
40.96979904,-74.95739746,New Jersey,
34.88619995,-83.96240234,Georgia,
37.63560104,-109.4840012,Utah,
40.49919891,-79.86530304,Pennsylvania,
45.10250092,-91.50140381,Wisconsin,
41.86199951,-72.69979858,Connecticut,
41.81949997,-72.74819946,Connecticut,
40.75930023,-92.41549683,Iowa,
40.83869934,-74.17900085,New Jersey,
40.47999954,-89.021698,Illinois,
40.4822998,-88.95649719,Illinois,
39.05870056,-86.44609833,Indiana,
44.856899,-93.309899,Minnesota,
41.0094986,-76.45240021,Pennsylvania,
40.98619843,-76.42910004,Pennsylvania,
41.01200104,-76.40519714,Pennsylvania,
39.26010132,-84.36440277,Ohio,
39.25780106,-84.38829803,Ohio,
43.63370132,-94.10009766,Minnesota,
36.49919891,-93.45850372,Missouri,
43.82979965,-74.49539948,New York,
34.8280983,-84.35469818,Georgia,
39.02700043,-94.26360321,Missouri,
37.25460052,-81.23370361,West Virginia,
37.25559998,-81.23609924,West Virginia,
39.06389999,-77.88909912,Virginia,
40.73389816,-85.19609833,Indiana,
33.603665,-114.644587,California,
33.604879,-114.602305,California,
35.943536,-89.916378,Arkansas,
34.220412,-86.160439,Alabama,
26.74230003,-82.25869751,Florida,
26.35560036,-80.20030212,Florida,
26.41559982,-80.19139862,Florida,
30.7833004,-89.91670227,Louisiana,
39.564701,-85.916702,Indiana,
43.61270142,-116.1920013,Idaho,
43.5909996,-116.2770004,Idaho,
43.65319824,-116.2060013,Idaho,
43.61429977,-116.2639999,Idaho,
26.5187,-82.1518,Florida,
41.68091,-88.086345,Illinois,
40.0821991,-109.2919998,Utah,
30.7612972,-85.6824889,Florida,
37.90840149,-90.53350067,Missouri,
42.05609894,-93.87799835,Iowa,
36.19929886,-81.65149689,North Carolina,
29.35414,-89.435912,Louisiana,
40.12620163,-74.26460266,New Jersey,
43.13330078,-90.707901,Wisconsin,
32.53129959,-93.66020203,Louisiana,
42.36370087,-71.06890106,Massachusetts,
42.33359909,-71.07170105,Massachusetts,
42.36510086,-71.13259888,Massachusetts,
42.34930038,-71.04370117,Massachusetts,
42.315128,-71.049264,Massachusetts,
42.367595,-71.071702,Massachusetts,
42.33589935,-71.10510254,Massachusetts,
40.06639862,-105.2060013,Colorado,
40.02780151,-105.2839966,Colorado,
40.05360031,-105.3600006,Colorado,
40.540697,-74.506501,New Jersey,
40.5644989,-74.55490112,New Jersey,
40.55649948,-74.56240082,New Jersey,
41.67150116,-70.56479645,Massachusetts,
43.11429977,-71.49819946,New Hampshire,
43.14509964,-71.47530365,New Hampshire,
36.951099,-86.508102,Kentucky,
36.99470139,-86.42919922,Kentucky,
42.49869919,-71.4776001,Massachusetts,
42.49340057,-71.54370117,Massachusetts,
42.48120487,-71.54731393,Massachusetts,
26.50429916,-80.07029724,Florida,
45.66999817,-111.0189972,Montana,
27.48215,-82.622436,Florida,
27.499167,-82.562778,Florida,
44.00149918,-72.12310028,Vermont,
35.67369843,-95.20549774,Oklahoma,
29.86330032,-89.96779633,Louisiana,
41.15430069,-74.71320343,New Jersey,
27.93219948,-82.28839874,Florida,
45.973098,-95.576104,Minnesota,
37.01919937,-103.8860016,Colorado,
36.6504,-93.2226,Missouri,
36.6383,-93.2824,Missouri,
32.95840073,-115.5550003,California,
39.52780151,-87.11170197,Indiana,
30.315667,-91.940778,Louisiana,
39.47299957,-106.0329971,Colorado,
41.34009933,-81.61009979,Ohio,
38.62639999,-89.5236969,Illinois,
40.545752,-75.661856,Pennsylvania,
43.55479813,-122.6819992,Washington,
30.2911944,-96.5268611,Texas,
35.25579834,-82.14240265,North Carolina,
41.73210144,-70.06109619,Massachusetts,
31.12719917,-87.07330322,Alabama,
40.03350067,-74.05789948,New Jersey,
40.68500137,-79.45670319,Pennsylvania,
34.91400146,-85.77089691,Alabama,
38.36360168,-119.5199966,California,
38.252336,-119.230199,California,
41.18840027,-73.16619873,Connecticut,
41.20149994,-73.20179749,Connecticut,
41.16120148,-73.20290375,Connecticut,
39.78620148,-75.34960175,New Jersey,
38.752169,-90.4324,Missouri,
39.436558,-75.221162,New Jersey,
39.41400146,-75.81629944,New Jersey,
39.42789841,-75.23069763,New Jersey,
40.62260056,-74.63269806,New Jersey,
40.5821991,-74.61389923,New Jersey,
40.57369995,-74.66770172,New Jersey,
41.49100113,-112.0270004,Utah,
42.12039948,-72.2562027,Massachusetts,
41.67589951,-72.936203,Connecticut,
41.67520142,-72.89109802,Connecticut,
40.12229919,-74.89679718,Pennsylvania,
36.58679962,-82.25740051,Tennessee,
36.63880157,-82.11669922,Virginia,
36.61199951,-82.18869781,Virginia,
36.60229874,-82.21510315,Virginia,
36.64590073,-82.11070251,Virginia,
41.64089966,-72.91960144,Connecticut,
35.83340073,-96.40029907,Oklahoma,
41.86090088,-87.83640289,Illinois,
41.314499,-81.670998,Ohio,
41.29059982,-81.68389893,Ohio,
40.73730087,-75.04599762,New Jersey,
42.05590057,-71.05590057,Massachusetts,
42.10039902,-71.08200073,Massachusetts,
42.045104,-71.009202,Massachusetts,
42.40729904,-79.44059753,New York,
39.77500153,-93.06739807,Missouri,
41.23009872,-80.55729675,Ohio,
42.067101,-124.295998,Oregon,
44.30810165,-96.76470184,South Dakota,
39.41669846,-76.67780304,Maryland,
42.98899841,-72.62809753,Vermont,
42.05889893,-84.23930359,Michigan,
40.6053009,-73.90229797,New York,
28.631701,-82.422302,Florida,
39.51029968,-85,Indiana,
41.15650177,-79.0931015,Pennsylvania,
39.890301,-105.087997,Colorado,
30.14830017,-91.91899872,Louisiana,
30.14669991,-91.94419861,Louisiana,
30.15239906,-91.95069885,Louisiana,
30.076753,-91.948969,Louisiana,
43.18109894,-87.96340179,Wisconsin,
33.18759918,-102.2679977,Texas,
44.84661979,-116.898694,Oregon,
39.97869873,-74.58399963,New Jersey,
40.00370026,-79.87560272,Pennsylvania,
35.60279846,-89.23750305,Tennessee,
25.97750092,-97.51580048,Texas,
31.1753006,-81.48529816,Georgia,
43.90510178,-69.8911972,Maine,
40.25830078,-103.6490021,Colorado,
38.94580078,-90.58719635,Illinois,
30.65710068,-96.34750366,Texas,
40.12590027,-75.07879639,Pennsylvania,
39.48397985,-74.88083839,New Jersey,
32.3288002,-84.52629852,Georgia,
45.162201,-93.910797,Minnesota,
45.19860077,-93.84470367,Minnesota,
37.5242,-93.143204,Missouri,
42.92670059,-78.83280182,New York,
42.841702,-78.799797,New York,
34.09790039,-84.01239777,Georgia,
42.29999924,-88.38059998,Illinois,
35.111356,-114.554304,Arizona,
29.656099,-98.455299,Texas,
37.965401,-77.777496,Virginia,
30.95249939,-92.17690277,Louisiana,
29.46859932,-81.25309753,Florida,
29.31410027,-89.61419678,Louisiana,
34.15359879,-118.3310013,California,
34.1556015,-118.3290024,California,
43.18190002,-99.29329681,South Dakota,
32.49399948,-97.36969757,Texas,
41.78590012,-72.9312973,Connecticut,
39.0572,-84.775297,Kentucky,
42.48120117,-71.20760345,Massachusetts,
42.48120117,-71.20950317,Massachusetts,
36.06230164,-79.50469971,North Carolina,
